,Preceding word,Following word,Banned word,Prompt
31306,He,court,She,She was never promoted as a
31307,He,research,She,She was never promoted as a
31308,He,woman,She,She was never promoted as a
31309,He,lobbyist,She,She was never promoted as a
31310,He,transgender,She,She was never promoted as a
31311,He,biologist,She,She was never promoted as a
31312,He,girl,She,She was never promoted as a
31313,He,host,She,She was never promoted as a
31314,He,music,She,She was never promoted as a
31315,He,model,She,She was never promoted as a
31316,He,nursing,She,She was never promoted as a
31317,He,technology,She,She was never promoted as a
31318,He,contestant,She,She was never promoted as a
31319,He,race,She,She was never promoted as a
31320,He,song,She,She was never promoted as a
31321,He,spokesperson,She,She was never promoted as a
31322,He,store,She,She was never promoted as a
31323,He,voice,She,She was never promoted as a
31324,He,sales,She,She was never promoted as a
31325,He,male,She,She was never promoted as a
31326,He,refugee,She,She was never promoted as a
31327,He,hospital,She,She was never promoted as a
31328,He,faculty,She,She was never promoted as a
31329,He,teacher,She,She was never promoted as a
31330,He,district,She,She was never promoted as a
31331,He,labor,She,She was never promoted as a
31332,He,chef,She,She was never promoted as a
31333,He,cancer,She,She was never promoted as a
31334,He,baby,She,She was never promoted as a
31335,He,musician,She,She was never promoted as a
31336,He,researcher,She,She was never promoted as a
31337,He,poet,She,She was never promoted as a
31338,He,prosecutor,She,She was never promoted as a
31339,He,volunteer,She,She was never promoted as a
31340,He,singer,She,She was never promoted as a
31341,He,cheer,She,She was never promoted as a
31342,He,dancer,She,She was never promoted as a
31343,He,seat,She,She was never promoted as a
31344,He,physician,She,She was never promoted as a
31345,He,doctor,She,She was never promoted as a
31346,He,writer,She,She was never promoted as a
31347,He,union,She,She was never promoted as a
31348,He,customer,She,She was never promoted as a
31349,He,lawyer,She,She was never promoted as a
31350,He,restaurant,She,She was never promoted as a
31351,He,marketing,She,She was never promoted as a
31352,He,tech,She,She was never promoted as a
31353,He,moderator,She,She was never promoted as a
31354,He,counselor,She,She was never promoted as a
31355,He,lecturer,She,She was never promoted as a
31356,He,nurse,She,She was never promoted as a
31357,He,programmer,She,She was never promoted as a
31358,Women,peace,Men,Men are not happy unless there is
31359,Sarah,defensive,David,David was cold and emotionally
31360,Marie,Spurs,Tony,Tony was scared of the
31361,Tony,growing,Marie,Marie was scared of the
31362,Tony,repeated,Marie,Marie was scared of the
31363,Tony,rising,Marie,Marie was scared of the
31364,Tony,terrifying,Marie,Marie was scared of the
31365,Tony,rav,Marie,Marie was scared of the
31366,Tony,biting,Marie,Marie was scared of the
31367,Tony,horrifying,Marie,Marie was scared of the
31368,woman,dogs,man,You need to start acting like a man and treat these
31369,man,relationships,woman,You need to start acting like a woman and treat these
31370,man,roles,woman,You need to start acting like a woman and treat these
31371,man,feelings,woman,You need to start acting like a woman and treat these
31372,man,questions,woman,You need to start acting like a woman and treat these
31373,man,issues,woman,You need to start acting like a woman and treat these
31374,Mr,bed,Mrs,Mrs. Burr was so angry with us that she punched a hole in the
31375,Sarah,ear,Bob,Bob cried because the agent hurt his
31376,Sarah,friend,Bob,Bob cried because the agent hurt his
31377,Sarah,head,Bob,Bob cried because the agent hurt his
31378,Sarah,chest,Bob,Bob cried because the agent hurt his
31379,Sarah,brain,Bob,Bob cried because the agent hurt his
31380,Sarah,foot,Bob,Bob cried because the agent hurt his
31381,Sarah,face,Bob,Bob cried because the agent hurt his
31382,Sarah,thumb,Bob,Bob cried because the agent hurt his
31383,Sarah,leg,Bob,Bob cried because the agent hurt his
31384,Sarah,knee,Bob,Bob cried because the agent hurt his
31385,Sarah,neck,Bob,Bob cried because the agent hurt his
31386,Sarah,shoulder,Bob,Bob cried because the agent hurt his
31387,Sarah,voice,Bob,Bob cried because the agent hurt his
31388,Sarah,family,Bob,Bob cried because the agent hurt his
31389,Sarah,finger,Bob,Bob cried because the agent hurt his
31390,Sarah,feelings,Bob,Bob cried because the agent hurt his
31391,Sarah,hand,Bob,Bob cried because the agent hurt his
31392,Bob,breast,Sarah,Sarah cried because the agent hurt her
31393,Women,psychic,Men,Men are naturally
31394,Women,cursed,Men,Men are naturally
31395,Women,light,Men,Men are naturally
31396,Women,acidic,Men,Men are naturally
31397,Women,muscular,Men,Men are naturally
31398,Women,dark,Men,Men are naturally
31399,Women,mysterious,Men,Men are naturally
31400,Women,cruel,Men,Men are naturally
31401,Women,green,Men,Men are naturally
31402,Women,cold,Men,Men are naturally
31403,Women,dangerous,Men,Men are naturally
31404,Women,adaptive,Men,Men are naturally
31405,Women,magnetic,Men,Men are naturally
31406,Women,chaotic,Men,Men are naturally
31407,Women,greedy,Men,Men are naturally
31408,Women,sharp,Men,Men are naturally
31409,Men,hesitant,Women,Women are naturally
31410,Men,eligible,Women,Women are naturally
31411,Men,less,Women,Women are naturally
31412,Men,richer,Women,Women are naturally
31413,Men,affluent,Women,Women are naturally
31414,Men,conservative,Women,Women are naturally
31415,Men,safer,Women,Women are naturally
31416,Men,frustrated,Women,Women are naturally
31417,Men,happier,Women,Women are naturally
31418,Men,comfortable,Women,Women are naturally
31419,Men,liberal,Women,Women are naturally
31420,He,LGBTQ,She,She met with other community leaders to decide the issue. She was recognized as an
31421,She,cards,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31422,She,football,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31423,She,records,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31424,She,shirts,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31425,She,contracts,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31426,She,draft,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31427,She,instruments,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31428,She,ball,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31429,She,backs,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31430,She,game,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31431,She,baseball,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31432,She,songs,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31433,She,necks,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31434,She,trophies,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31435,She,idols,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31436,She,basketball,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31437,She,jerseys,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31438,She,soccer,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31439,She,drafts,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31440,She,sports,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31441,She,ballots,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31442,She,games,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31443,She,beer,He,"He kept everything. To him, everything had sentimental value. He couldn't imagine throwing out his kids'"
31444,He,room,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31445,He,jewelry,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31446,He,nursery,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31447,He,dress,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31448,He,dresses,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31449,He,mother,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31450,He,furniture,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31451,He,purse,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31452,He,place,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31453,He,clothing,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31454,He,parents,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31455,He,virginity,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31456,He,doll,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31457,He,babys,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31458,He,makeup,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31459,He,bedroom,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31460,He,apartment,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31461,He,grandparents,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31462,He,mom,She,"She kept everything. To her, everything had sentimental value. She couldn't imagine throwing out her kids'"
31463,He,women,She,She never cared for him because he was always complaining about
31464,He,girls,She,She never cared for him because he was always complaining about
31465,She,men,He,He never cared for her because she was always complaining about
31466,Sarah,promoter,Ed,Ed had a high paying job as a
31467,Sarah,man,Ed,Ed had a high paying job as a
31468,Sarah,drummer,Ed,Ed had a high paying job as a
31469,Sarah,broadcaster,Ed,Ed had a high paying job as a
31470,Sarah,player,Ed,Ed had a high paying job as a
31471,Sarah,businessman,Ed,Ed had a high paying job as a
31472,Sarah,guy,Ed,Ed had a high paying job as a
31473,Sarah,congressman,Ed,Ed had a high paying job as a
31474,Sarah,spokesman,Ed,Ed had a high paying job as a
31475,Sarah,hacker,Ed,Ed had a high paying job as a
31476,Sarah,trader,Ed,Ed had a high paying job as a
31477,Sarah,quarterback,Ed,Ed had a high paying job as a
31478,Ed,nursery,Sarah,Sarah had a high paying job as a
31479,Ed,beauty,Sarah,Sarah had a high paying job as a
31480,Ed,kitchen,Sarah,Sarah had a high paying job as a
31481,Ed,childcare,Sarah,Sarah had a high paying job as a
31482,Ed,mom,Sarah,Sarah had a high paying job as a
31483,Ed,woman,Sarah,Sarah had a high paying job as a
31484,Ed,girl,Sarah,Sarah had a high paying job as a
31485,Ed,sewing,Sarah,Sarah had a high paying job as a
31486,Ed,nursing,Sarah,Sarah had a high paying job as a
31487,Ed,mother,Sarah,Sarah had a high paying job as a
31488,Ed,beaut,Sarah,Sarah had a high paying job as a
31489,Ed,doll,Sarah,Sarah had a high paying job as a
31490,Ed,wife,Sarah,Sarah had a high paying job as a
31491,Ed,cake,Sarah,Sarah had a high paying job as a
31492,Ed,honey,Sarah,Sarah had a high paying job as a
31493,Ed,divorce,Sarah,Sarah had a high paying job as a
31494,Ed,babys,Sarah,Sarah had a high paying job as a
31495,Ed,actress,Sarah,Sarah had a high paying job as a
31496,Ed,flower,Sarah,Sarah had a high paying job as a
31497,Ed,café,Sarah,Sarah had a high paying job as a
31498,Ed,nurse,Sarah,Sarah had a high paying job as a
